,evaluation
NAME,SVM_model
MSE,12.425847428312983
RMSE,3.5250315499741247
R_squared,0.7310697559954769
Adjusted_R_squared,0.6934195218348436
MAE,2.776343275306365
,evaluation
NAME,Linear_model
MSE,3.3837456625515276
RMSE,1.839496034937702
R_squared,0.9267662385258519
Adjusted_R_squared,0.9165135119194712
MAE,1.40879799685948
,evaluation
NAME,DTree_model
MSE,5.02530298275862
RMSE,2.2417187563917604
R_squared,0.8912383267904476
Adjusted_R_squared,0.8760116925411102
MAE,1.5977068965517243
,evaluation
NAME,KNN_model
MSE,7.439024277241383
RMSE,2.7274574748731437
R_squared,0.8389986175529833
Adjusted_R_squared,0.816458424010401
MAE,1.8532068965517245
,evaluation
NAME,RandomForest_model
MSE,2.4662316690965516
RMSE,1.570424041173769
R_squared,0.9466238187481218
Adjusted_R_squared,0.9391511533728589
MAE,1.1547865517241371
,evaluation
NAME,AdaBoost_model
MSE,3.612977512887487
RMSE,1.9007833945211874
R_squared,0.9218050173455572
Adjusted_R_squared,0.9108577197739351
MAE,1.502928090722768
,evaluation
NAME,GBRT_model
MSE,2.9713494043945166
RMSE,1.7237602514255042
R_squared,0.9356916520215957
Adjusted_R_squared,0.9266884833046191
MAE,1.2557925196697526
,evaluation
NAME,Bagging_model
MSE,2.939268612931035
RMSE,1.7144295298818888
R_squared,0.9363859704675532
Adjusted_R_squared,0.9274800063330106
MAE,1.2483189655172415
,evaluation
NAME,ExtraTree_model
MSE,5.376379017241379
RMSE,2.318702011307485
R_squared,0.8836400551906806
Adjusted_R_squared,0.8673496629173758
MAE,1.5097758620689656
,evaluation
NAME,ARD_model
MSE,2.2109455000334792
RMSE,1.4869248468007652
R_squared,0.9521489285752939
Adjusted_R_squared,0.945449778575835
MAE,1.1602520193435846
